press_date_at,pressing_time,die_number,production_number,specific_weight,production_length,production_weight,discard_thickness,discard_weight,pressing_type,plan_billet_quantities,actual_billet_quantities,billet_length,billet_size,work_quantity,total_ng,total_ok,dimension_check_date,etching_check_date,aging_check_date,packing_check_date,code_301,code_302,code_303,code_304,code_305,code_306,code_307,code_308,code_309,code_310,code_311,code_312,code_313,code_314,code_315,code_316,code_317,code_318,code_319,code_320,code_321,code_322,code_323,code_324,code_351,code_401,machine,mfg
2026-03-19,1.72,CQ63T3-V04C-ZZZ,C2Q63A-AD141A30K,4.98231,3,14.947,35,4.17,●,13,13,1200,12,169,1,168,2026-03-25,2026-03-24,,2026-03-26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-19,0.70,CQ25T3-V02B-ZZZ,C2Q25A-AD137A30K,2.15838,3,6.475,25,2.98,●,0,7,600,9,55,0,55,2026-03-23,2026-03-24,,2026-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-03-19,0.68,MXS16B-V03D,P3800401B-M,2.6,2,5.2,55,6.55,◎,6,6,1200,9,131,46,85,2026-03-24,2026-03-24,,2026-03-25,0,0,0,0,0,0,4,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-19,0.73,XLS25B-V01B,XLS25-1-1B,7.8111,2,15.622,50,5.95,◎,3,3,1200,9,20,5,15,2026-03-24,2026-03-24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-19,0.50,CYR50B-V01D,CYR50K-AX667-20K,7.207,2,14.414,35,4.17,●,4,4,1200,12,55,0,55,2026-03-25,2026-03-25,,2026-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-18,0.33,XLA25B2-V01B,XLA25-1B-S,7.28,2,14.56,35,4.17,〇,2,2,1200,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-18,1.42,CP9640T-V03B,C9640ABAC959-30K,1.3959,3,4.188,25,2.98,●,10,10,680,9,149,5,144,2026-03-19,2026-03-19,,2026-03-26,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,VN
2026-03-18,2.18,PS63-V03D,S500A61T63X14X20,8.046,2,16.092,35,4.17,◎,22,22,1200,9,110,17,93,2026-03-19,2026-03-19,,2026-03-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,VN
2026-03-18,0.78,CA25T-V02C,S370A63T31X25X30,0.70189,3,2.106,30,3.57,●,10,10,355,9,149,51,98,2026-03-19,2026-03-19,,2026-03-25,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-18,1.02,VV13M1-V01D-ZZZ,DXT192-11-44-30,1.4,3,4.2,25,2.98,●,21,12,675,9,170,1,169,2026-03-23,2026-03-19,,2026-03-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-18,0.98,CYR10AR-V01D,CYR10L-AX661-20K,0.576,2,1.152,25,2.98,●,5,5,600,9,216,5,211,2026-03-20,2026-03-19,,2026-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,Dubai
2026-03-18,1.17,CQ50G-V01C,C2Q50G-F2256-30K,5.84199,3,17.526,35,4.17,●,16,16,1200,9,95,7,88,2026-03-20,2026-03-19,,2026-03-20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,Dubai
2026-03-18,1.38,MSQ30B2-V01S,P6260301-D,5.19,2.07,10.743,35,4.17,●,14,14,1200,9,135,6,129,2026-03-20,2026-03-19,,2026-03-23,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-18,2.92,CQ63T3-V03C-ZZZ,C2Q63A-AD141A30K,4.98231,3,14.947,35,4.17,●,18,18,1200,12,234,0,234,2026-03-23,2026-03-23,,2026-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-18,0.65,MXH06T0-V01D,MXH06-27-E7098-K,1,2,2,25,2.98,〇,7,2,600,9,1,1,0,2026-03-20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-18,0.80,XLS25B-V02B,XLS25-1-1B,7.8111,2,15.622,40,4.76,◎,6,6,1200,9,40,2,38,2026-03-23,2026-03-19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-18,0.83,CXS06P-V01D,CXS06J-A5157-20K,0.2,2,0.4,35,4.17,●,6,7,600,9,780,8,772,2026-03-20,2026-03-19,,2026-03-23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-17,1.08,CG63R3-V01D,C3G63K02-AG006,10.388,3,31.164,25,2.98,●,15,15,1200,9,44,7,37,2026-03-19,2026-03-18,,2026-03-23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Dubai
2026-03-17,0.87,CYR50AR-V01E,CYR50L-AX667-20K,5.257,2,10.514,35,4.17,●,3,3,1200,12,58,15,43,2026-03-19,2026-03-18,,2026-03-25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,Dubai
2026-03-17,1.27,CYR15AR-V01E,CYR15L-AX662-20K,0.884,2,1.768,25,2.98,◎,5,5,600,9,148,36,112,2026-03-18,2026-03-18,,2026-03-23,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-17,0.95,CQ63T3-V03C-ZZZ,C2Q63A-AD141A30K,4.98231,3,14.947,35,4.17,◎,5,5,1200,12,65,32,33,2026-03-20,2026-03-19,,2026-03-23,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Dubai
2026-03-17,1.27,CG25R3-V01D,C3G25K02-AG002,1.885,3,5.655,25,2.98,●,16,16,600,9,159,1,158,2026-03-18,2026-03-18,,2026-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dubai
2026-03-17,0.88,CQ63T3-V04C-ZZZ,C2Q63A-AD141A30K,4.98231,3,14.947,35,4.17,◎,5,5,1200,12,65,27,38,2026-03-20,2026-03-19,,2026-03-20,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-17,1.08,CM40AS-V01D,C2M040K03-68717B,4.311,3,12.933,40,4.76,●,18,18,1200,9,144,7,137,2026-03-18,2026-03-18,,2026-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,VN
2026-03-17,0.55,CYB20B-V01D,CYB20K-AS378-20K,1.3,2,2.6,35,4.17,●,5,5,600,9,104,0,104,2026-03-19,2026-03-18,,2026-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-17,3.08,VV14M1-V01D-ZZZ,DXT199-20-23-30,2.58,3,7.74,50,5.95,●,25,25,1200,9,374,3,371,2026-03-19,2026-03-18,,2026-03-20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-03-17,0.28,CYV15K-V01D,CYV15C-R5502-20K,2.4,2,4.8,25,2.98,〇,1,1,1200,9,1,1,0,2026-03-20,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-17,0.18,CP9640T4-V02D,C9640ABAZ034-30K,2.459,3,7.377,25,2.98,〇,1,1,600,9,1,1,0,2026-03-20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-17,0.78,CA25T-V03C,S370A63T31X25X30,0.70189,3,2.106,25,2.98,●,10,10,355,9,147,45,102,2026-03-19,2026-03-18,,2026-03-26,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,VN
2026-03-17,0.23,CQ32T3-V04B,C2Q32A-AD138A20K,2.30985,2,4.62,25,2.98,〇,1,1,600,9,1,1,0,2026-03-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-17,0.18,CQ32T3-V05B,C2Q32A-AD138A20K,2.30985,2,4.62,25,2.98,〇,1,1,600,9,1,1,0,2026-03-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-17,0.27,MB40TD-V01H,S409A63T45X40X30,1.196,5.6,6.698,25,2.98,〇,1,1,400,9,1,1,0,2026-03-20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-17,0.25,MB50TD-V01H,S409A63T55X50X30,1.47846,5.6,8.279,25,2.98,〇,1,1,400,9,1,1,0,2026-03-20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-17,0.30,CXS32S3-V02D,CXS32A-BA025-20K,4.467,2,8.934,25,2.98,〇,2,1,1200,9,1,1,0,2026-03-20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-17,0.53,CP9640T-V03B,C9640ABAC959-30K,1.3959,3,4.188,25,2.98,●,14,4,680,9,58,2,56,2026-03-19,2026-03-19,,2026-03-24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-16,0.25,CXS10S3-V02D,CXS10A-R6001-20K,1.12,2,2.24,25,2.98,〇,1,1,600,9,1,1,0,2026-03-18,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-03-16,0.42,CXS06S3-V03D,CXS06A-R6000-20K,0.826,2,1.652,40,4.76,〇,2,2,600,9,1,1,0,2026-03-18,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-03-16,1.10,LEY63B-V01B,LEY63-1D-30,5.824,3,17.472,35,4.17,●,5,5,1200,12,58,3,55,2026-03-18,2026-03-17,,,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-16,1.17,CG50R3-V01D,C3G50K02-AG005,6.477,3,19.431,25,2.98,●,16,16,1200,9,80,6,74,2026-03-17,2026-03-17,,2026-03-19,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-16,0.50,CQ63T3-V01C-ZZZ,C2Q63A-AD141A30K,4.98231,3,14.947,35,4.17,〇,5,3,1200,12,39,39,0,2026-03-25,2026-03-18,,,0,27,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-16,1.65,CG40R-V01D,CG-040K02-35903A,4.226,2,8.452,25,2.98,●,18,18,1200,9,233,35,198,2026-03-17,2026-03-17,,2026-03-19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,Dubai
2026-03-16,1.62,MGPM40B2-V02D,MGP40A-AC896-30K,9.68,3,29.04,25,2.98,●,16,16,1200,12,110,7,103,2026-03-19,2026-03-19,,2026-03-23,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-16,1.32,CM32AS-V02D,C2M032K03-68716B,2.822,3,8.466,40,4.76,●,22,22,1200,9,286,0,286,2026-03-17,2026-03-17,,2026-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-03-16,0.30,CSA6S-V01D,C1SA6E-AA750-15K,0.9,1.5,1.35,35,4.17,●,3,3,600,9,114,0,114,2026-03-18,2026-03-17,,2026-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-16,1.58,CRQ15B-V02C,P4730002-D,1.98,2.2,4.356,25,2.98,●,18,18,600,9,215,1,214,2026-03-18,2026-03-18,,2026-03-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-16,0.28,CP9640T4-V02D,C9640ABAZ034-30K,2.459,3,7.377,25,2.98,〇,1,1,600,9,1,1,0,2026-03-20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-16,0.52,CP9640T-V02B,C9640ABAC959-30K,1.3959,3,4.188,25,2.98,〇,14,3,680,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-16,0.32,CYR25SR-V01D,CYR25E-AX664-30K,0.69,3,2.07,25,2.98,〇,1,1,600,9,1,2,-1,2026-03-18,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-03-16,1.43,CA25T-V02C,S370A63T31X25X30,0.70189,3,2.106,30,3.57,●,18,18,355,9,267,25,242,2026-03-18,2026-03-18,,,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-16,1.82,MXS25TB-V02D,P3800602-M-2,4.22,2,8.44,25,2.98,●,14,21,1200,9,272,0,272,2026-03-18,2026-03-18,,2026-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-13,0.37,XLA16B2-V02B,XLA16-1B-S,4.85,2,9.7,35,4.17,〇,2,2,1200,9,1,1,0,2026-03-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-13,2.12,PS63-V03D,S500A61T63X14X20,8.046,2,16.092,35,4.17,●,22,22,1200,9,109,9,100,2026-03-17,2026-03-13,,2026-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,VN
2026-03-13,0.32,MSQ50B5-V02D,P8910402-D,6.7,2.05,13.735,35,4.17,〇,2,2,1200,12,27,1,26,2026-03-17,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-13,0.38,MLU50LB-V01E,MLU50-27-Z0414-K,10.4,2,20.8,35,4.17,〇,1,1,1200,12,1,1,0,2026-03-19,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-13,0.97,MGPM40B2-V01D,MGP40A-AC896-30K,9.68,3,29.04,35,4.17,●,10,10,1200,12,69,2,67,2026-03-17,2026-03-17,,2026-03-18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-13,1.55,CG25H2-V01D,C1G25K02-AM406,2.142,3,6.426,25,2.98,●,21,21,600,9,168,8,160,2026-03-17,2026-03-13,,2026-03-18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dubai
2026-03-13,0.95,CJ16C-V01D,C2J16L-AH081-30K,0.79164,3,2.375,25,2.98,◎,14,14,600,9,310,156,154,2026-03-24,2026-03-17,,,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-13,1.13,CP9663T-V01B,C9663ABAC961-30K,2.5272,3,7.582,60,7.14,●,0,7,1200,9,97,6,91,2026-03-17,2026-03-17,,2026-03-24,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-03-13,1.13,CA32T-V01C,S370A63T38X32X30,0.877,3,2.631,35,4.17,◎,16,16,440,9,237,34,203,2026-03-17,2026-03-17,,2026-03-23,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,VN
2026-03-13,1.88,CRQ15B-V01D,P4730002-D,1.98,2.2,4.356,25,2.98,●,18,22,600,9,263,1,262,2026-03-18,2026-03-17,,2026-03-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-13,0.50,CYV32K-V01D-ZZZ-DUN,CYV32C-R5503A30K,6.1417,3,18.425,50,5.95,〇,1,2,1200,9,1,1,0,2026-03-18,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-13,0.60,CQ50G-V01D,C2Q50G-F2256-30K,5.84199,3,17.526,25,2.98,〇,2,2,1200,9,1,1,0,2026-03-20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-13,0.92,LEY63B-V02B,LEY63-1D-30,5.824,3,17.472,35,4.17,◎,0,4,1200,12,46,5,41,2026-03-18,2026-03-17,,2026-03-20,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-13,0.37,MSQ10B2-V05D,P6260101-D,3.26,2.045,6.667,25,2.98,◎,3,3,1200,9,50,50,0,2026-03-24,,,,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-03-12,1.73,CQ40G-V01C,C2Q40G-P1285-30K,3.83,3,11.49,25,2.98,●,18,18,1200,9,162,4,158,2026-03-16,2026-03-16,,2026-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,Dubai
2026-03-12,0.48,CP9650H-V01D,C9650LCAZ035-30K,10.161,3,30.483,35,4.17,●,2,2,1200,12,11,0,11,2026-03-16,2026-03-17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-12,0.40,CY1S40PA-V01D,CYS40JAAJ030A-20K,7.393,2,14.786,35,4.17,〇,1,1,1200,14,1,1,0,2026-03-20,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-12,0.45,CQ63T3-V04C,C2Q63A-AD141A20K,4.98231,2,9.965,35,4.17,〇,1,1,1200,12,1,1,0,2026-03-16,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-12,1.47,CG25R3-V01D,C3G25K02-AG002,1.885,3,5.655,25,2.98,●,18,18,600,9,179,8,171,2026-03-16,2026-03-13,,2026-03-16,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-12,1.37,MGPM32B2-V01D,MGP32A-AC895-30K,8.15,3,24.45,25,2.98,◎,13,13,1200,12,103,43,60,2026-03-16,2026-03-17,,2026-03-18,0,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-12,0.90,MSQ30B2-V01S,P6260301-D,5.19,2.07,10.743,35,4.17,◎,8,8,1200,9,79,79,0,2026-03-20,2026-03-13,,,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-12,0.92,MXS25TB-V01D,P3800602-M-2,4.22,2,8.44,35,4.17,●,14,14,1200,9,181,0,181,2026-03-16,2026-03-13,,2026-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-12,1.67,MXS16B-V03D,P3800401B-M,2.6,2,5.2,55,6.55,●,14,14,1200,9,307,18,289,2026-03-16,2026-03-13,,2026-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-12,1.08,CA25T-V01C,S370A63T31X25X30,0.70189,3,2.106,30,3.57,◎,18,11,355,9,164,52,112,2026-03-16,2026-03-17,,2026-03-20,0,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-12,0.55,CA25T-V03C,S370A63T31X25X30,0.70189,3,2.106,25,2.98,◎,0,7,355,9,104,40,64,2026-03-16,2026-03-17,,,0,36,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-12,0.77,CXS06S3-V03D,CXS06A-R6000-20K,0.826,2,1.652,40,4.76,◎,6,6,600,9,190,21,169,2026-03-18,2026-03-13,,2026-03-19,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dubai
2026-03-12,0.37,MXQ06B-V03D,P3802301B-M,0.7,2,1.4,25,2.98,〇,1,1,600,9,1,0,1,2026-03-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-12,0.25,MXQ08B-V03D,P3802401B-M,0.93,2,1.86,25,2.98,〇,1,1,600,9,1,0,1,2026-03-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-12,0.58,VV14M1-V02D-ZZZ,DXT199-20-23-30,2.58,3,7.74,50,5.95,●,5,5,1200,9,74,0,74,2026-03-16,2026-03-13,,2026-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-03-12,0.25,MXQ12B-V03D,P3802501B-M,1.36,2,2.72,25,2.98,〇,1,1,600,9,1,0,1,2026-03-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-12,0.22,CXS15S3-V03D,CXS15A-BA022-20K,1.612,2,3.224,25,2.98,〇,1,1,600,9,1,1,0,2026-03-16,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-12,0.18,CYV32K-V02D,CYV32C-R5503A20K,6.1417,2,12.283,25,2.98,〇,1,1,1200,9,1,1,0,2026-03-18,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-12,0.10,CU25B2-V01D,CU-025K27-57159A,4.1,2,8.2,35,4.17,〇,1,1,1200,9,1,1,0,2026-03-20,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-11,1.67,CQ32G-V01C,C2Q32G-P1284-30K,2.524,3,7.572,55,6.55,●,18,18,1200,9,270,20,250,2026-03-12,2026-03-12,,2026-03-16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,Dubai
2026-03-11,3.00,MHZ16B2-V01E,P4811251-MH1,1.1,2,2.2,25,2.98,●,15,15,600,9,354,1,353,2026-03-13,2026-03-17,,2026-03-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-03-11,2.18,CM40AH-V01D,C2M040K02-68717B,3.93,3,11.79,35,4.17,●,14,21,1200,9,189,18,171,2026-03-12,2026-03-12,,2026-03-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,VN
2026-03-11,1.48,CA80T-V01C,S370A63T89X80X30,3.18295,3,9.549,25,2.98,●,14,14,1200,9,167,12,155,2026-03-13,2026-03-13,,2026-03-23,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,VN
2026-03-11,1.45,VV13M1-V01D-ZZZ,DXT192-11-44-30,1.4,3,4.2,25,2.98,●,21,21,600,9,293,2,291,2026-03-13,2026-03-16,,2026-03-16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-03-11,0.38,MSQ30B5-V02D,P8910302-D,5.1,2.02,10.302,25,2.98,〇,2,2,600,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-11,0.37,CXS32S3-V02D,CXS32A-BA025-20K,4.467,2,8.934,25,2.98,〇,2,2,1200,9,1,1,0,2026-03-16,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-11,0.63,CP9640T-V02B,C9640ABAC959-30K,1.3959,3,4.188,25,2.98,〇,14,5,680,9,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VN
2026-03-11,0.88,CQ25T3-V03B-ZZZ,C2Q25A-AD137A30K,2.15838,3,6.475,25,2.98,●,14,11,600,9,87,0,87,2026-03-13,2026-03-13,,2026-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VN
2026-03-11,0.50,CP9632T4-V02D,C9632ABAZ033-30K,2.02,3,6.06,25,2.98,◎,3,3,600,9,26,9,17,2026-03-17,2026-03-17,,,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-03-11,0.23,CQ63T3-V01C-ZZZ,C2Q63A-AD141A30K,4.98231,3,14.947,35,4.17,〇,1,1,1200,12,1,1,0,2026-03-16,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
2026-03-11,0.25,MSQ10B2-V05D,P6260101-D,3.26,2.045,6.667,25,2.98,〇,1,1,1200,9,1,1,0,2026-03-16,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Dubai
2026-03-11,0.20,CQ63T3-V03C,C2Q63A-AD141A20K,4.98231,2,9.965,35,4.17,〇,1,1,1200,12,1,1,0,2026-03-16,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Dubai
